Date,Volume,Volume_Change,Volume_Label
2020-01-23,21694293542.31456,206366048.52433014,1
2020-01-24,21819201521.969257,124907979.65469742,1
2020-01-25,18942559761.601395,-2876641760.3678627,0
2020-01-26,17062357023.911625,-1880202737.6897697,0
2020-01-27,21864918499.87687,4802561475.965244,1
2020-01-28,28386922234.09569,6522003734.2188225,1
2020-01-29,31677015378.88771,3290093144.792019,1
2020-01-30,27862509999.088432,-3814505379.7992783,0
2020-01-31,29879074256.12286,2016564257.0344276,1
2020-02-01,24669132631.411457,-5209941624.711403,0
2020-02-02,25513782426.06324,844649794.651783,1
2020-02-03,28287364412.594486,2773581986.531246,1
2020-02-04,25453389344.38254,-2833975068.2119446,0
2020-02-05,27369542844.8735,1916153500.4909592,1
2020-02-06,33460093620.22692,6090550775.35342,1
2020-02-07,31575968441.41629,-1884125178.8106308,0
2020-02-08,27781716512.858826,-3794251928.5574646,0
2020-02-09,30830691930.953083,3048975418.0942574,1
2020-02-10,32809761670.321304,1979069739.3682213,1
2020-02-11,32344589624.22816,-465172046.09314346,0
2020-02-12,37536325030.77256,5191735406.544399,1
2020-02-13,40279999808.96401,2743674778.191452,1
2020-02-14,38621696717.55168,-1658303091.4123306,0
2020-02-15,35159749254.72129,-3461947462.830391,0
2020-02-16,36525467233.54653,1365717978.825241,1
2020-02-17,39598298473.51138,3072831239.9648514,1
2020-02-18,38169582164.26966,-1428716309.241722,0
2020-02-19,37096619902.53132,-1072962261.7383423,0
2020-02-20,38453745129.30991,1357125226.778595,1
2020-02-21,33072200100.22486,-5381545029.0850525,0
2020-02-22,29322369849.73708,-3749830250.4877815,0
2020-02-23,29496972972.89244,174603123.15536118,1
2020-02-24,33711384526.733288,4214411553.840847,1
2020-02-25,34745765383.73613,1034380857.002842,1
2020-02-26,35462874215.674545,717108831.9384155,1
2020-02-27,37863755310.13052,2400881094.4559784,1
2020-02-28,31653812954.63452,-6209942355.496002,0
2020-02-29,28569338388.81861,-3084474565.8159103,0
2020-03-01,25805457967.583992,-2763880421.234619,0
2020-03-02,29111523358.530468,3306065390.946476,1
2020-03-03,31679555793.09885,2568032434.5683823,1
2020-03-04,29780398865.10921,-1899156927.9896393,0
2020-03-05,28798098411.369083,-982300453.7401276,0
2020-03-06,33574313953.088737,4776215541.719654,1
2020-03-07,34911099914.61379,1336785961.525055,1
2020-03-08,33505674162.182323,-1405425752.431469,0
2020-03-09,37959208549.61916,4453534387.43684,1
2020-03-10,34726963415.41885,-3232245134.2003098,0
2020-03-11,32035157695.883503,-2691805719.535351,0
2020-03-12,38263176500.41835,6228018804.534847,1
2020-03-13,60723203714.91818,22460027214.499832,1
2020-03-14,41904880597.15357,-18818323117.76461,0
2020-03-15,26391424072.39053,-15513456524.763042,0
2020-03-16,33030427611.93749,6639003539.546959,1
2020-03-17,36376336243.88972,3345908631.9522285,1
2020-03-18,30708432421.46001,-5667903822.429707,0
2020-03-19,46227050479.47742,15518618058.017406,1
2020-03-20,82173623931.31546,35946573451.83804,1
2020-03-21,74321910267.06207,-7851713664.253387,0
2020-03-22,49039501835.036606,-25282408432.025467,0
2020-03-23,48057935733.18337,-981566101.8532333,0
2020-03-24,41093254549.53146,-6964681183.651909,0
2020-03-25,37094888214.32621,-3998366335.2052536,0
2020-03-26,29627849180.95964,-7467039033.3665695,0
2020-03-27,28806208012.94218,-821641168.0174599,0
2020-03-28,27085157179.30965,-1721050833.6325302,0
2020-03-29,23647684302.30828,-3437472877.0013695,0
2020-03-30,27021350124.509834,3373665822.2015533,1
2020-03-31,27431559375.4596,410209250.94976425,1
2020-04-01,25637412066.59383,-1794147308.8657684,0
2020-04-02,35949707671.355675,10312295604.761845,1
2020-04-03,37167518958.50795,1217811287.152275,1
2020-04-04,27880150848.34616,-9287368110.161789,0
2020-04-05,25269670113.00513,-2610480735.34103,0
2020-04-06,31594108802.99503,6324438689.989899,1
2020-04-07,39144962205.87615,7550853402.881123,1
2020-04-08,32753738688.82884,-6391223517.047314,0
2020-04-09,28609068744.733494,-4144669944.0953445,0
2020-04-10,32004749572.41228,3395680827.678787,1
2020-04-11,30015475132.19048,-1989274440.2218018,0
2020-04-12,25365748775.63188,-4649726356.558598,0
2020-04-13,31953029026.479736,6587280250.847855,1
2020-04-14,28504195497.14,-3448833529.339737,0
2020-04-15,26821228375.741028,-1682967121.3989716,0
2020-04-16,33497785088.697475,6676556712.956448,1
2020-04-17,30376034250.39268,-3121750838.3047943,0
2020-04-18,24783424486.781742,-5592609763.610939,0
2020-04-19,25713381019.62184,929956532.8400993,1
2020-04-20,26956989050.526352,1243608030.9045105,1
2020-04-21,29393938160.49608,2436949109.9697266,1
2020-04-22,24916975279.04645,-4476962881.449627,0
2020-04-23,30103580671.250164,5186605392.203712,1
2020-04-24,31706852571.210106,1603271899.9599419,1
2020-04-25,25858610305.703373,-5848242265.506733,0
2020-04-26,24111822559.901714,-1746787745.8016586,0
2020-04-27,27154195067.964497,3042372508.0627823,1
2020-04-28,25836558088.101906,-1317636979.8625908,0
2020-04-29,34278610731.338528,8442052643.236622,1
2020-04-30,56288690521.042114,22010079789.703587,1
2020-05-01,43425802327.72872,-12862888193.313393,0
2020-05-02,34889762273.70067,-8536040054.028053,0
2020-05-03,36776322130.07504,1886559856.3743744,1
2020-05-04,35712348408.14831,-1063973721.9267349,0
2020-05-05,34606031419.30998,-1106316988.8383255,0
2020-05-06,37332792656.473495,2726761237.163513,1
2020-05-07,44195883977.58345,6863091321.109955,1
2020-05-08,50787616033.86071,6591732056.27726,1
2020-05-09,36759061346.29943,-14028554687.56128,0
2020-05-10,49096426545.483246,12337365199.183815,1
2020-05-11,43551499511.74325,-5544927033.739998,0
2020-05-12,44269698682.52976,718199170.7865143,1
2020-05-13,34610987892.58701,-9658710789.942749,0
2020-05-14,44963754585.06541,10352766692.478394,1
2020-05-15,44345543412.008224,-618211173.0571823,0
2020-05-16,35516301774.01888,-8829241637.989342,0
2020-05-17,31980216368.50253,-3536085405.5163536,0
2020-05-18,36680111315.17609,4699894946.673557,1
2020-05-19,33953354776.591995,-2726756538.584091,0
2020-05-20,31304878616.17152,-2648476160.420475,0
2020-05-21,33726116883.189507,2421238267.0179863,1
2020-05-22,33446538580.7267,-279578302.4628067,0
2020-05-23,26003317556.249058,-7443221024.477642,0
2020-05-24,25780142754.70105,-223174801.54800797,0
2020-05-25,32589017640.77668,6808874886.07563,1
2020-05-26,29122854004.021027,-3466163636.7556534,0
2020-05-27,29023731426.99337,-99122577.02765656,0
2020-05-28,31339127072.194485,2315395645.2011147,1
2020-05-29,34433975805.11112,3094848732.9166374,1
2020-05-30,30240847830.504707,-4193127974.606415,0
2020-05-31,30164673988.71284,-76173841.7918663,0
2020-06-01,27483501150.54016,-2681172838.17268,0
2020-06-02,40117755689.735245,12634254539.195084,1
2020-06-03,30774114397.07087,-9343641292.664375,0
2020-06-04,24537394171.08556,-6236720225.98531,0
2020-06-05,25839305931.79697,1301911760.7114105,1
2020-06-06,21994182984.204647,-3845122947.5923233,0
2020-06-07,19781866056.33938,-2212316927.8652687,0
2020-06-08,24804583214.652023,5022717158.312645,1
2020-06-09,22201874671.161858,-2602708543.4901657,0
2020-06-10,21335294207.64187,-866580463.519989,0
2020-06-11,28078869432.744137,6743575225.102268,1
2020-06-12,28635953787.93772,557084355.1935844,1
2020-06-13,18853236921.955284,-9782716865.982437,0
2020-06-14,15802769087.108826,-3050467834.8464584,0
2020-06-15,24311638545.7712,8508869458.662373,1
2020-06-16,24399990285.160183,88351739.38898468,1
2020-06-17,18609541664.250973,-5790448620.90921,0
2020-06-18,18874354828.706947,264813164.45597458,1
2020-06-19,19527343337.210407,652988508.5034599,1
2020-06-20,17932871013.468918,-1594472323.7414894,0
2020-06-21,15448764609.546492,-2484106403.922426,0
2020-06-22,16669106171.763002,1220341562.2165108,1
2020-06-23,19667576806.758327,2998470634.995325,1
2020-06-24,18027557224.35012,-1640019582.408207,0
2020-06-25,21449477389.80164,3421920165.451519,1
2020-06-26,18745051955.67498,-2704425434.1266594,0
2020-06-27,16646055896.967407,-2098996058.707573,0
2020-06-28,16823321855.415232,177265958.44782448,1
2020-06-29,14838631119.367802,-1984690736.04743,0
2020-06-30,15421116288.976725,582485169.608923,1
2020-07-01,15043273940.040756,-377842348.9359684,0
2020-07-02,16368750494.83271,1325476554.791954,1
2020-07-03,16093715203.20002,-275035291.6326904,0
2020-07-04,12619370983.194368,-3474344220.0056515,0
2020-07-05,12978699502.854044,359328519.6596756,1
2020-07-06,16794093511.509249,3815394008.655205,1
2020-07-07,17246307333.957176,452213822.4479275,1
2020-07-08,16333234232.439144,-913073101.5180321,0
2020-07-09,17978271912.031075,1645037679.5919304,1
2020-07-10,16354705418.081438,-1623566493.9496365,0
2020-07-11,13061147820.357237,-3293557597.724201,0
2020-07-12,11952544232.061483,-1108603588.2957535,0
2020-07-13,14936740773.710249,2984196541.6487656,1
2020-07-14,16272167655.737452,1335426882.0272026,1
2020-07-15,14662526150.233889,-1609641505.503563,0
2020-07-16,16582669314.765694,1920143164.531805,1
2020-07-17,15270491655.545956,-1312177659.219738,0
2020-07-18,12785910296.40608,-2484581359.1398754,0
2020-07-19,11947063843.278791,-838846453.1272888,0
2020-07-20,13940188804.0036,1993124960.7248077,1
2020-07-21,18926176904.525696,4985988100.522097,1
2020-07-22,19256793736.38002,330616831.85432434,1
2020-07-23,23101832608.06475,3845038871.6847305,1
2020-07-24,22466772026.639526,-635060581.4252243,0
2020-07-25,21037125903.81843,-1429646122.8210945,0
2020-07-26,28010517868.526413,6973391964.707981,1
2020-07-27,42213334217.12326,14202816348.596848,1
2020-07-28,63042796645.341415,20829462428.218155,1
2020-07-29,39989495152.793465,-23053301492.54795,0
2020-07-30,36055471756.47663,-3934023396.3168335,0
2020-07-31,32449292482.92079,-3606179273.5558395,0
2020-08-01,41384071141.67795,8934778658.757156,1
2020-08-02,52188598140.94586,10804526999.267914,1
2020-08-03,35112734940.51132,-17075863200.43454,0
2020-08-04,33863638681.677124,-1249096258.834198,0
2020-08-05,31972193671.72712,-1891445009.9500046,0
2020-08-06,37150220757.46503,5178027085.737907,1
2020-08-07,34481886917.36372,-2668333840.101303,0
2020-08-08,31999650196.172714,-2482236721.1910095,0
2020-08-09,27135096720.09976,-4864553476.072956,0
2020-08-10,36150631837.6107,9015535117.510944,1
2020-08-11,37908458366.05912,1757826528.4484177,1
2020-08-12,42464680750.60656,4556222384.54744,1
2020-08-13,35020081227.88009,-7444599522.726471,0
2020-08-14,37984318894.68006,2964237666.7999725,1
2020-08-15,31579519762.251328,-6404799132.428734,0
2020-08-16,27103038829.146084,-4476480933.105244,0
2020-08-17,29928688831.406265,2825650002.2601814,1
2020-08-18,42796629888.69929,12867941057.293022,1
2020-08-19,40374416080.83586,-2422213807.863426,0
2020-08-20,33930368813.69045,-6444047267.145412,0
2020-08-21,31263106135.312782,-2667262678.3776665,0
2020-08-22,34813826010.136505,3550719874.823723,1
2020-08-23,25832518308.66244,-8981307701.474064,0
2020-08-24,27473249747.71102,1640731439.0485802,1
2020-08-25,31693401988.68608,4220152240.9750595,1
2020-08-26,36827771241.80988,5134369253.123802,1
2020-08-27,32828842214.21514,-3998929027.594742,0
2020-08-28,32588672017.06571,-240170197.14943314,0
2020-08-29,24334715746.665592,-8253956270.400116,0
2020-08-30,25043705473.359047,708989726.6934547,1
2020-08-31,28817684113.3876,3773978640.028553,1
2020-09-01,36030623507.37392,7212939393.986317,1
2020-09-02,40828722689.696045,4798099182.322128,1
2020-09-03,41460895659.59449,632172969.8984451,1
2020-09-04,51279765458.53506,9818869798.940567,1
2020-09-05,47745079004.76771,-3534686453.7673492,0
2020-09-06,56682146859.29868,8937067854.530975,1
2020-09-07,41532337191.21848,-15149809668.0802,0
2020-09-08,40939773951.82829,-592563239.3901901,0
2020-09-09,37822798641.018166,-3116975310.8101273,0
2020-09-10,32645377052.380928,-5177421588.637238,0
2020-09-11,32078835059.6971,-566541992.6838264,0
2020-09-12,27091848643.13046,-4986986416.566643,0
2020-09-13,28367164217.130424,1275315573.9999657,1
2020-09-14,31933742977.118027,3566578759.987602,1
2020-09-15,36621455087.98503,4687712110.867004,1
2020-09-16,38086295936.33511,1464840848.3500824,1
2020-09-17,38373393891.39983,287097955.06472015,1
2020-09-18,33299227979.83016,-5074165911.569675,0
2020-09-19,29847423554.188065,-3451804425.6420937,0
2020-09-20,27984393947.67808,-1863029606.509983,0
2020-09-21,32049045619.888496,4064651672.210415,1
2020-09-22,31760586510.95583,-288459108.9326668,0
2020-09-23,24341912905.56212,-7418673605.393711,0
2020-09-24,28632863994.68496,4290951089.122841,1
2020-09-25,27637879181.21501,-994984813.4699478,0
2020-09-26,22140813155.50458,-5497066025.71043,0
2020-09-27,19197868192.35896,-2942944963.1456223,0
2020-09-28,22685381479.70504,3487513287.346081,1
2020-09-29,23902695206.731125,1217313727.026085,1
2020-09-30,22225613190.089066,-1677082016.6420593,0
2020-10-01,23740107473.44365,1514494283.3545837,1
2020-10-02,28608315279.56241,4868207806.118759,1
2020-10-03,20391901419.668594,-8216413859.893814,0
2020-10-04,15472962156.749538,-4918939262.919056,0
2020-10-05,18073068400.64185,2600106243.892311,1
2020-10-06,19914334722.337044,1841266321.6951942,1
2020-10-07,20562068864.540302,647734142.2032585,1
2020-10-08,18775481110.70221,-1786587753.8380928,0
2020-10-09,23417400425.568005,4641919314.865795,1
2020-10-10,23905936788.754456,488536363.18645096,1
2020-10-11,18400993816.97632,-5504942971.778137,0
2020-10-12,21028934723.031235,2627940906.0549164,1
2020-10-13,27767799953.70613,6738865230.674896,1
2020-10-14,22671063126.89314,-5096736826.812992,0
2020-10-15,23046051336.079063,374988209.18592453,1
2020-10-16,25895236932.838688,2849185596.7596245,1
2020-10-17,18609745832.274216,-7285491100.564472,0
2020-10-18,15237087835.406223,-3372657996.8679924,0
2020-10-19,18200393175.51507,2963305340.1088486,1
2020-10-20,26904815394.834343,8704422219.319271,1
2020-10-21,38524738667.9235,11619923273.089157,1
2020-10-22,44415617058.03408,5890878390.11058,1
2020-10-23,32656688931.649178,-11758928126.384903,0
2020-10-24,22616597577.98772,-10040091353.661457,0
2020-10-25,23616907117.363083,1000309539.3753624,1
2020-10-26,23955461477.269844,338554359.90676117,1
2020-10-27,32537705770.876247,8582244293.606403,1
2020-10-28,40460863642.23352,7923157871.357273,1
2020-10-29,35824326414.72994,-4636537227.503578,0
2020-10-30,35824994060.33563,667645.6056900024,1
2020-10-31,32985934324.839622,-2839059735.49601,0
2020-11-01,27500088064.66952,-5485846260.170101,0
2020-11-02,28341039633.36889,840951568.6993675,1
2020-11-03,31957453140.12342,3616413506.754532,1
2020-11-04,36787608742.723,4830155602.599579,1
2020-11-05,45894350397.81075,9106741655.087753,1
2020-11-06,64505570471.96764,18611220074.15689,1
2020-11-07,43966023319.82191,-20539547152.145737,0
2020-11-08,44191246290.48436,225222970.6624527,1
2020-11-09,39301152286.42476,-4890094004.059601,0
2020-11-10,42038978766.00832,2737826479.5835648,1
2020-11-11,34076621281.51302,-7962357484.495304,0
2020-11-12,42629399358.63863,8552778077.125614,1
2020-11-13,46113488949.94295,3484089591.3043137,1
2020-11-14,36181426857.15586,-9932062092.787086,0
2020-11-15,31319340855.48677,-4862086001.66909,0
2020-11-16,32816346805.62136,1497005950.1345901,1
2020-11-17,45999622881.28087,13183276075.659508,1
2020-11-18,72012568910.56276,26012946029.28189,1
2020-11-19,61088362075.88866,-10924206834.674103,0
2020-11-20,51247577103.92673,-9840784971.96193,0
2020-11-21,51342425635.76762,94848531.84088898,1
2020-11-22,51842917681.28616,500492045.51854706,1
2020-11-23,56013957456.03462,4171039774.748459,1
2020-11-24,65582487334.32913,9568529878.29451,1
2020-11-25,66020446070.152565,437958735.8234329,1
2020-11-26,76574550473.94511,10554104403.79255,1
2020-11-27,66090936294.65946,-10483614179.285652,0
2020-11-28,40948231069.951706,-25142705224.707756,0
2020-11-29,39169112135.10042,-1779118934.8512878,0
2020-11-30,47907519457.72852,8738407322.628105,1
2020-12-01,68651048241.23216,20743528783.50364,1
2020-12-02,64736169956.75906,-3914878284.4730988,0
2020-12-03,45460478689.58614,-19275691267.17292,0
2020-12-04,42711852976.52263,-2748625713.0635147,0
2020-12-05,43493402326.58658,781549350.0639496,1
2020-12-06,31248872995.053795,-12244529331.532784,0
2020-12-07,33514897152.7213,2266024157.6675034,1
2020-12-08,36072867923.53677,2557970770.8154755,1
2020-12-09,51894238233.16762,15821370309.630844,1
2020-12-10,42051607215.352486,-9842631017.815132,0
